DNS.aa,DNS.ad,DNS.an,DNS.ancount,DNS.ar,DNS.arcount,DNS.cd,DNS.id,DNS.length,DNS.ns,DNS.nscount,DNS.opcode,DNS.qd,DNS.qdcount,DNS.qr,DNS.ra,DNS.rcode,DNS.rd,DNS.tc,DNS.z,Ether.dst,Ether.src,Ether.type,IP.chksum,IP.dst,IP.flags,IP.frag,IP.id,IP.ihl,IP.len,IP.options,IP.proto,IP.src,IP.tos,IP.ttl,IP.version,IPv4,TCP.ack,TCP.chksum,TCP.dataofs,TCP.dport,TCP.flags,TCP.options,TCP.reserved,TCP.seq,TCP.sport,TCP.urgptr,TCP.window,UDP.chksum,UDP.dport,UDP.len,UDP.sport,packet_len,timestamp
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17824,00:00:0a:00:01:02,DF,0,47673,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17824,8,5001,DF,,0,262932596,44576,0,74,,,,,9514,1742994180.244927
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17823,00:00:0a:00:01:02,DF,0,47674,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17823,8,5001,DF,,0,262942044,44576,0,74,,,,,9514,1742994180.244929
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17822,00:00:0a:00:01:02,DF,0,47675,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17822,8,5001,DF,,0,262951492,44576,0,74,,,,,9514,1742994180.327715
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19113,00:00:0a:00:01:02,DF,0,47676,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19113,8,5001,DF,,0,262960940,44576,0,74,,,,,8222,1742994180.327721
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17820,00:00:0a:00:01:02,DF,0,47677,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17820,8,5001,DF,,0,262969096,44576,0,74,,,,,9514,1742994181.249545
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17819,00:00:0a:00:01:02,DF,0,47678,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17819,8,5001,DF,,0,262978544,44576,0,74,,,,,9514,1742994181.249580
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17818,00:00:0a:00:01:02,DF,0,47679,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17818,8,5001,DF,,0,262987992,44576,0,74,,,,,9514,1742994181.249626
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17817,00:00:0a:00:01:02,DF,0,47680,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17817,8,5001,DF,,0,262997440,44576,0,74,,,,,9514,1742994181.249627
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17816,00:00:0a:00:01:02,DF,0,47681,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17816,8,5001,DF,,0,263006888,44576,0,74,,,,,9514,1742994181.249633
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17815,00:00:0a:00:01:02,DF,0,47682,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17815,8,5001,DF,,0,263016336,44576,0,74,,,,,9514,1742994181.249634
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17814,00:00:0a:00:01:02,DF,0,47683,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17814,8,5001,DF,,0,263025784,44576,0,74,,,,,9514,1742994181.249652
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17813,00:00:0a:00:01:02,DF,0,47684,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17813,8,5001,DF,,0,263035232,44576,0,74,,,,,9514,1742994181.249653
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17812,00:00:0a:00:01:02,DF,0,47685,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17812,8,5001,DF,,0,263044680,44576,0,74,,,,,9514,1742994181.249658
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17811,00:00:0a:00:01:02,DF,0,47686,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17811,8,5001,DF,,0,263054128,44576,0,74,,,,,9514,1742994181.249660
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17810,00:00:0a:00:01:02,DF,0,47687,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17810,8,5001,DF,,0,263063576,44576,0,74,,,,,9514,1742994181.249662
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17809,00:00:0a:00:01:02,DF,0,47688,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17809,8,5001,DF,,0,263073024,44576,0,74,,,,,9514,1742994181.249664
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17808,00:00:0a:00:01:02,DF,0,47689,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17808,8,5001,DF,,0,263082472,44576,0,74,,,,,9514,1742994181.505272
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19099,00:00:0a:00:01:02,DF,0,47690,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19099,8,5001,DF,,0,263091920,44576,0,74,,,,,8222,1742994181.505278
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17806,00:00:0a:00:01:02,DF,0,47691,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17806,8,5001,DF,,0,263100076,44576,0,74,,,,,9514,1742994182.242252
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17805,00:00:0a:00:01:02,DF,0,47692,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17805,8,5001,DF,,0,263109524,44576,0,74,,,,,9514,1742994182.242322
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17804,00:00:0a:00:01:02,DF,0,47693,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17804,8,5001,DF,,0,263118972,44576,0,74,,,,,9514,1742994182.242347
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17803,00:00:0a:00:01:02,DF,0,47694,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17803,8,5001,DF,,0,263128420,44576,0,74,,,,,9514,1742994182.242350
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17802,00:00:0a:00:01:02,DF,0,47695,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17802,8,5001,DF,,0,263137868,44576,0,74,,,,,9514,1742994182.242361
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17801,00:00:0a:00:01:02,DF,0,47696,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17801,8,5001,DF,,0,263147316,44576,0,74,,,,,9514,1742994182.242363
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17800,00:00:0a:00:01:02,DF,0,47697,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17800,8,5001,DF,,0,263156764,44576,0,74,,,,,9514,1742994182.242377
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17799,00:00:0a:00:01:02,DF,0,47698,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17799,8,5001,DF,,0,263166212,44576,0,74,,,,,9514,1742994182.242379
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17798,00:00:0a:00:01:02,DF,0,47699,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17798,8,5001,DF,,0,263175660,44576,0,74,,,,,9514,1742994182.242389
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17797,00:00:0a:00:01:02,DF,0,47700,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17797,8,5001,DF,,0,263185108,44576,0,74,,,,,9514,1742994182.242391
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17796,00:00:0a:00:01:02,DF,0,47701,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17796,8,5001,DF,,0,263194556,44576,0,74,,,,,9514,1742994182.242398
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17795,00:00:0a:00:01:02,DF,0,47702,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17795,8,5001,DF,,0,263204004,44576,0,74,,,,,9514,1742994182.242400
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17794,00:00:0a:00:01:02,DF,0,47703,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17794,8,5001,DF,,0,263213452,44576,0,74,,,,,9514,1742994182.370186
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19085,00:00:0a:00:01:02,DF,0,47704,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19085,8,5001,DF,,0,263222900,44576,0,74,,,,,8222,1742994182.370188
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17792,00:00:0a:00:01:02,DF,0,47705,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17792,8,5001,DF,,0,263231056,44576,0,74,,,,,9514,1742994183.248614
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17791,00:00:0a:00:01:02,DF,0,47706,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17791,8,5001,DF,,0,263240504,44576,0,74,,,,,9514,1742994183.251963
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17790,00:00:0a:00:01:02,DF,0,47707,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17790,8,5001,DF,,0,263249952,44576,0,74,,,,,9514,1742994183.252435
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17789,00:00:0a:00:01:02,DF,0,47708,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17789,8,5001,DF,,0,263259400,44576,0,74,,,,,9514,1742994183.252437
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17788,00:00:0a:00:01:02,DF,0,47709,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17788,8,5001,DF,,0,263268848,44576,0,74,,,,,9514,1742994183.252449
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17787,00:00:0a:00:01:02,DF,0,47710,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17787,8,5001,DF,,0,263278296,44576,0,74,,,,,9514,1742994183.252451
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17786,00:00:0a:00:01:02,DF,0,47711,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17786,8,5001,DF,,0,263287744,44576,0,74,,,,,9514,1742994183.252510
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17785,00:00:0a:00:01:02,DF,0,47712,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17785,8,5001,DF,,0,263297192,44576,0,74,,,,,9514,1742994183.252513
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17784,00:00:0a:00:01:02,DF,0,47713,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17784,8,5001,DF,,0,263306640,44576,0,74,,,,,9514,1742994183.252524
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17783,00:00:0a:00:01:02,DF,0,47714,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17783,8,5001,DF,,0,263316088,44576,0,74,,,,,9514,1742994183.252526
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17782,00:00:0a:00:01:02,DF,0,47715,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17782,8,5001,DF,,0,263325536,44576,0,74,,,,,9514,1742994183.252531
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17781,00:00:0a:00:01:02,DF,0,47716,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17781,8,5001,DF,,0,263334984,44576,0,74,,,,,9514,1742994183.252533
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17780,00:00:0a:00:01:02,DF,0,47717,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17780,8,5001,DF,,0,263344432,44576,0,74,,,,,9514,1742994183.497794
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19071,00:00:0a:00:01:02,DF,0,47718,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19071,8,5001,DF,,0,263353880,44576,0,74,,,,,8222,1742994183.497796
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17778,00:00:0a:00:01:02,DF,0,47719,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17778,8,5001,DF,,0,263362036,44576,0,74,,,,,9514,1742994184.242472
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17777,00:00:0a:00:01:02,DF,0,47720,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17777,8,5001,DF,,0,263371484,44576,0,74,,,,,9514,1742994184.242544
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17776,00:00:0a:00:01:02,DF,0,47721,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17776,8,5001,DF,,0,263380932,44576,0,74,,,,,9514,1742994184.242573
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17775,00:00:0a:00:01:02,DF,0,47722,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17775,8,5001,DF,,0,263390380,44576,0,74,,,,,9514,1742994184.242576
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17774,00:00:0a:00:01:02,DF,0,47723,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17774,8,5001,DF,,0,263399828,44576,0,74,,,,,9514,1742994184.242587
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17773,00:00:0a:00:01:02,DF,0,47724,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17773,8,5001,DF,,0,263409276,44576,0,74,,,,,9514,1742994184.242590
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17772,00:00:0a:00:01:02,DF,0,47725,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17772,8,5001,DF,,0,263418724,44576,0,74,,,,,9514,1742994184.242606
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17771,00:00:0a:00:01:02,DF,0,47726,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17771,8,5001,DF,,0,263428172,44576,0,74,,,,,9514,1742994184.242607
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17770,00:00:0a:00:01:02,DF,0,47727,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17770,8,5001,DF,,0,263437620,44576,0,74,,,,,9514,1742994184.242617
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17769,00:00:0a:00:01:02,DF,0,47728,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17769,8,5001,DF,,0,263447068,44576,0,74,,,,,9514,1742994184.242619
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17768,00:00:0a:00:01:02,DF,0,47729,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17768,8,5001,DF,,0,263456516,44576,0,74,,,,,9514,1742994184.242624
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17767,00:00:0a:00:01:02,DF,0,47730,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17767,8,5001,DF,,0,263465964,44576,0,74,,,,,9514,1742994184.242626
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17766,00:00:0a:00:01:02,DF,0,47731,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17766,8,5001,DF,,0,263475412,44576,0,74,,,,,9514,1742994184.242632
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19057,00:00:0a:00:01:02,DF,0,47732,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19057,8,5001,DF,,0,263484860,44576,0,74,,,,,8222,1742994184.242634
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17764,00:00:0a:00:01:02,DF,0,47733,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17764,8,5001,DF,,0,263493016,44576,0,74,,,,,9514,1742994185.242376
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17763,00:00:0a:00:01:02,DF,0,47734,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17763,8,5001,DF,,0,263502464,44576,0,74,,,,,9514,1742994185.246442
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17762,00:00:0a:00:01:02,DF,0,47735,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17762,8,5001,DF,,0,263511912,44576,0,74,,,,,9514,1742994185.246505
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17761,00:00:0a:00:01:02,DF,0,47736,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17761,8,5001,DF,,0,263521360,44576,0,74,,,,,9514,1742994185.246508
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17760,00:00:0a:00:01:02,DF,0,47737,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17760,8,5001,DF,,0,263530808,44576,0,74,,,,,9514,1742994185.246543
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17759,00:00:0a:00:01:02,DF,0,47738,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17759,8,5001,DF,,0,263540256,44576,0,74,,,,,9514,1742994185.246558
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17758,00:00:0a:00:01:02,DF,0,47739,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17758,8,5001,DF,,0,263549704,44576,0,74,,,,,9514,1742994185.246573
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17757,00:00:0a:00:01:02,DF,0,47740,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17757,8,5001,DF,,0,263559152,44576,0,74,,,,,9514,1742994185.246575
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17756,00:00:0a:00:01:02,DF,0,47741,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17756,8,5001,DF,,0,263568600,44576,0,74,,,,,9514,1742994185.246584
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17755,00:00:0a:00:01:02,DF,0,47742,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17755,8,5001,DF,,0,263578048,44576,0,74,,,,,9514,1742994185.246586
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17754,00:00:0a:00:01:02,DF,0,47743,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17754,8,5001,DF,,0,263587496,44576,0,74,,,,,9514,1742994185.246592
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17753,00:00:0a:00:01:02,DF,0,47744,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17753,8,5001,DF,,0,263596944,44576,0,74,,,,,9514,1742994185.246594
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17752,00:00:0a:00:01:02,DF,0,47745,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17752,8,5001,DF,,0,263606392,44576,0,74,,,,,9514,1742994185.393178
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19043,00:00:0a:00:01:02,DF,0,47746,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19043,8,5001,DF,,0,263615840,44576,0,74,,,,,8222,1742994185.393182
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17750,00:00:0a:00:01:02,DF,0,47747,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17750,8,5001,DF,,0,263623996,44576,0,74,,,,,9514,1742994186.243218
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17749,00:00:0a:00:01:02,DF,0,47748,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17749,8,5001,DF,,0,263633444,44576,0,74,,,,,9514,1742994186.249614
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17748,00:00:0a:00:01:02,DF,0,47749,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17748,8,5001,DF,,0,263642892,44576,0,74,,,,,9514,1742994186.280060
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17747,00:00:0a:00:01:02,DF,0,47750,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17747,8,5001,DF,,0,263652340,44576,0,74,,,,,9514,1742994186.280066
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17746,00:00:0a:00:01:02,DF,0,47751,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17746,8,5001,DF,,0,263661788,44576,0,74,,,,,9514,1742994186.280088
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17745,00:00:0a:00:01:02,DF,0,47752,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17745,8,5001,DF,,0,263671236,44576,0,74,,,,,9514,1742994186.280090
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17744,00:00:0a:00:01:02,DF,0,47753,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17744,8,5001,DF,,0,263680684,44576,0,74,,,,,9514,1742994186.280108
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17743,00:00:0a:00:01:02,DF,0,47754,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17743,8,5001,DF,,0,263690132,44576,0,74,,,,,9514,1742994186.280110
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17742,00:00:0a:00:01:02,DF,0,47755,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17742,8,5001,DF,,0,263699580,44576,0,74,,,,,9514,1742994186.280120
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17741,00:00:0a:00:01:02,DF,0,47756,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17741,8,5001,DF,,0,263709028,44576,0,74,,,,,9514,1742994186.280122
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17740,00:00:0a:00:01:02,DF,0,47757,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17740,8,5001,DF,,0,263718476,44576,0,74,,,,,9514,1742994186.280128
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17739,00:00:0a:00:01:02,DF,0,47758,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17739,8,5001,DF,,0,263727924,44576,0,74,,,,,9514,1742994186.280130
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17738,00:00:0a:00:01:02,DF,0,47759,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17738,8,5001,DF,,0,263737372,44576,0,74,,,,,9514,1742994186.280135
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,19029,00:00:0a:00:01:02,DF,0,47760,5,8208,,6,00:00:0a:00:01:01,0,64,4,,4257921081,19029,8,5001,DF,,0,263746820,44576,0,74,,,,,8222,1742994186.280137
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17736,00:00:0a:00:01:02,DF,0,47761,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17736,8,5001,DF,,0,263754976,44576,0,74,,,,,9514,1742994187.250562
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17735,00:00:0a:00:01:02,DF,0,47762,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17735,8,5001,DF,,0,263764424,44576,0,74,,,,,9514,1742994187.256400
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17734,00:00:0a:00:01:02,DF,0,47763,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17734,8,5001,DF,,0,263773872,44576,0,74,,,,,9514,1742994187.256669
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17733,00:00:0a:00:01:02,DF,0,47764,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17733,8,5001,DF,,0,263783320,44576,0,74,,,,,9514,1742994187.256672
,,,,,,,,,,,,,,,,,,,,00:00:0a:00:01:02,00:00:0a:00:01:01,2048,17732,00:00:0a:00:01:02,DF,0,47765,5,9500,,6,00:00:0a:00:01:01,0,64,4,,4257921081,17732,8,5001,DF,,0,263792768,44576,0,74,,,,,9514,1742994187.256684
